eventid,questionid,questiondesc,statements,statementdescs
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
